County,Awaiting testing,Inconclusive,Negative,Positive,Percent positive,Total tested,Date,file_name,Awaiting BPHL testing,Total,Awaiting Testing,New_Negatives,New_Cases
Hillsborough,20.0,44.0,34069.0,1568.0,4%,35681.0,05-15-2020,Florida COVID-19 Data 05-15-2020.txt,,,,392.0,38.0
Hillsborough,21.0,44.0,34797.0,1585.0,4%,36426.0,05-16-2020,Florida COVID-19 Data 05-16-2020.txt,,,,728.0,17.0
Hillsborough,23.0,71.0,35721.0,1614.0,4%,37406.0,05-17-2020,Florida COVID-19 Data 05-17-2020.txt,,,,924.0,29.0
Hillsborough,23.0,71.0,37075.0,1653.0,4%,38799.0,05-18-2020,Florida COVID-19 Data 05-18-2020.txt,,,,1354.0,39.0
Hillsborough,23.0,72.0,38994.0,1670.0,4%,40736.0,05-19-2020,Florida COVID-19 Data 05-19-2020.txt,,,,1919.0,17.0
Hillsborough,23.0,73.0,41985.0,1703.0,4%,43761.0,05-20-2020,Florida COVID-19 Data 05-20-2020.txt,,,,2991.0,33.0
Hillsborough,19.0,131.0,45491.0,1790.0,4%,47412.0,05-21-2020,Florida COVID-19 Data 05-21-2020.txt,,,,3506.0,87.0
Hillsborough,21.0,131.0,46262.0,1823.0,4%,48216.0,05-23-2020,Florida COVID-19 Data 05-23-2020.txt,,,,771.0,33.0
Hillsborough,21.0,131.0,46998.0,1883.0,4%,49012.0,05-24-2020,Florida COVID-19 Data 05-24-2020.txt,,,,736.0,60.0
Hillsborough,19.0,134.0,50188.0,1939.0,4%,52261.0,05-25-2020,Florida COVID-19 Data 05-25-2020.txt,,,,3190.0,56.0
Hillsborough,19.0,134.0,51019.0,1969.0,4%,53122.0,05-26-2020,Florida COVID-19 Data 05-26-2020.txt,,,,831.0,30.0
Hillsborough,18.0,134.0,51806.0,1995.0,4%,53935.0,05-27-2020,Florida COVID-19 Data 05-27-2020.txt,,,,787.0,26.0
Hillsborough,20.0,133.0,52839.0,2019.0,4%,54991.0,05-28-2020,Florida COVID-19 Data 05-28-2020.txt,,,,1033.0,24.0
Hillsborough,21.0,80.0,54314.0,2069.0,4%,56463.0,05-29-2020,Florida COVID-19 Data 05-29-2020.txt,,,,1475.0,50.0
Hillsborough,23.0,80.0,54878.0,2129.0,4%,57087.0,05-30-2020,Florida COVID-19 Data 05-30-2020.txt,,,,564.0,60.0
Hillsborough,21.0,77.0,57321.0,2201.0,4%,59599.0,05-31-2020,Florida COVID-19 Data 05-31-2020.txt,,,,2443.0,72.0
Hillsborough,22.0,79.0,58512.0,2251.0,4%,60842.0,06-01-2020,Florida COVID-19 Data 06-01-2020.txt,,,,1191.0,50.0
Holmes,,,2.0,0.0,0%,2.0,03-20-2020,Florida COVID-19 Data 03-20-2020.txt,0.0,,,,
Holmes,,0.0,2.0,0.0,0%,2.0,03-21-2020,Florida COVID-19 Data 03-21-2020.txt,0.0,,,0.0,0.0
Holmes,,0.0,2.0,0.0,0%,2.0,03-22-2020,Florida COVID-19 Data 03-22-2020.txt,0.0,,,0.0,0.0
Holmes,,0.0,6.0,0.0,0%,6.0,03-23-2020,Florida COVID-19 Data 03-23-2020.txt,0.0,,,4.0,0.0
Holmes,,,6.0,0.0,0%,6.0,03-24-2020,Florida COVID-19 Data 03-24-2020.txt,0.0,,,0.0,0.0
Holmes,,0.0,12.0,0.0,0%,12.0,03-25-2020,Florida COVID-19 Data 03-25-2020.txt,2.0,,,6.0,0.0
Holmes,,0.0,16.0,0.0,0%,16.0,03-26-2020,Florida COVID-19 Data 03-26-2020.txt,5.0,,,4.0,0.0
Holmes,5.0,0.0,20.0,0.0,0%,20.0,03-27-2020,Florida COVID-19 Data 03-27-2020.txt,,,,4.0,0.0
Holmes,5.0,0.0,21.0,0.0,0%,21.0,03-28-2020,Florida COVID-19 Data 03-28-2020.txt,,,,1.0,0.0
Holmes,4.0,0.0,25.0,0.0,0%,25.0,03-29-2020,Florida COVID-19 Data 03-29-2020.txt,,,,4.0,0.0
Holmes,4.0,0.0,27.0,1.0,4%,28.0,03-30-2020,Florida COVID-19 Data 03-30-2020.txt,,,,2.0,1.0
Holmes,5.0,0.0,27.0,1.0,4%,28.0,03-31-2020,Florida COVID-19 Data 03-31-2020.txt,,,,0.0,0.0
Holmes,5.0,0.0,27.0,1.0,4%,28.0,04-01-2020,Florida COVID-19 Data 04-01-2020.txt,,,,0.0,0.0
Holmes,6.0,0.0,31.0,1.0,3%,32.0,04-02-2020,Florida COVID-19 Data 04-02-2020.txt,,,,4.0,0.0
Holmes,6.0,0.0,38.0,1.0,3%,39.0,04-03-2020,Florida COVID-19 Data 04-03-2020.txt,,,,7.0,0.0
Holmes,5.0,0.0,45.0,1.0,2%,46.0,04-04-2020,Florida COVID-19 Data 04-04-2020.txt,,,,7.0,0.0
Holmes,3.0,0.0,50.0,1.0,2%,51.0,04-05-2020,Florida COVID-19 Data 04-05-2020.txt,,,,5.0,0.0
Holmes,8.0,0.0,52.0,1.0,2%,53.0,04-06-2020,Florida COVID-19 Data 04-06-2020.txt,,,,2.0,0.0
Holmes,8.0,0.0,60.0,2.0,3%,62.0,04-07-2020,Florida COVID-19 Data 04-07-2020.txt,,,,8.0,1.0
Holmes,8.0,0.0,67.0,2.0,3%,69.0,04-09-2020,Florida COVID-19 Data 04-09-2020.txt,,,,7.0,0.0
Holmes,7.0,0.0,76.0,2.0,3%,78.0,04-10-2020,Florida COVID-19 Data 04-10-2020.txt,,,,9.0,0.0
Holmes,5.0,,82.0,2.0,2%,84.0,04-11-2020,Florida COVID-19 Data 04-11-2020.txt,,,,6.0,0.0
Holmes,5.0,,82.0,2.0,2%,84.0,04-12-2020,Florida COVID-19 Data 04-12-2020.txt,,,,0.0,0.0
Holmes,5.0,,86.0,2.0,2%,88.0,04-13-2020,Florida COVID-19 Data 04-13-2020.txt,,,,4.0,0.0
Holmes,5.0,,90.0,4.0,4%,94.0,04-14-2020,Florida COVID-19 Data 04-14-2020.txt,,,,4.0,2.0
Holmes,4.0,,92.0,4.0,4%,96.0,04-15-2020,Florida COVID-19 Data 04-15-2020.txt,,,,2.0,0.0
Holmes,4.0,,94.0,4.0,4%,98.0,04-16-2020,Florida COVID-19 Data 04-16-2020.txt,,,,2.0,0.0
Holmes,4.0,,107.0,5.0,4%,112.0,04-17-2020,Florida COVID-19 Data 04-17-2020.txt,,,,13.0,1.0
Holmes,4.0,,122.0,5.0,4%,127.0,04-18-2020,Florida COVID-19 Data 04-18-2020.txt,,,,15.0,0.0
Holmes,4.0,,192.0,6.0,3%,198.0,04-19-2020,Florida COVID-19 Data 04-19-2020.txt,,,,70.0,1.0
Holmes,4.0,,250.0,6.0,2%,256.0,04-20-2020,Florida COVID-19 Data 04-20-2020.txt,,,,58.0,0.0
Holmes,5.0,,359.0,8.0,2%,367.0,04-21-2020,Florida COVID-19 Data 04-21-2020.txt,,,,109.0,2.0
Holmes,6.0,,379.0,8.0,2%,387.0,04-22-2020,Florida COVID-19 Data 04-22-2020.txt,,,,20.0,0.0
Holmes,7.0,,383.0,8.0,2%,391.0,04-23-2020,Florida COVID-19 Data 04-23-2020.txt,,,,4.0,0.0
Holmes,7.0,,444.0,9.0,2%,453.0,04-24-2020,Florida COVID-19 Data 04-24-2020.txt,,,,61.0,1.0
Holmes,5.0,,461.0,9.0,2%,470.0,04-25-2020,Florida COVID-19 Data 04-25-2020.txt,,,,17.0,0.0
Holmes,5.0,,463.0,9.0,2%,472.0,04-26-2020,Florida COVID-19 Data 04-26-2020.txt,,,,2.0,0.0
Holmes,5.0,,464.0,9.0,2%,473.0,04-27-2020,Florida COVID-19 Data 04-27-2020.txt,,,,1.0,0.0
Holmes,6.0,,471.0,9.0,2%,480.0,04-28-2020,Florida COVID-19 Data 04-28-2020.txt,,,,7.0,0.0
Holmes,1.0,,474.0,9.0,2%,483.0,04-29-2020,Florida COVID-19 Data 04-29-2020.txt,,,,3.0,0.0
Holmes,1.0,,480.0,10.0,2%,490.0,04-30-2020,Florida COVID-19 Data 04-30-2020.txt,,,,6.0,1.0
Holmes,,,495.0,10.0,2%,505.0,05-01-2020,Florida COVID-19 Data 05-01-2020.txt,,,,15.0,0.0
Holmes,,,501.0,10.0,2%,511.0,05-02-2020,Florida COVID-19 Data 05-02-2020.txt,,,,6.0,0.0
Holmes,,,504.0,10.0,2%,514.0,05-03-2020,Florida COVID-19 Data 05-03-2020.txt,,,,3.0,0.0
Holmes,,,504.0,10.0,2%,514.0,05-04-2020,Florida COVID-19 Data 05-04-2020.txt,,,,0.0,0.0
Holmes,,,506.0,10.0,2%,516.0,05-05-2020,Florida COVID-19 Data 05-05-2020.txt,,,,2.0,0.0
Holmes,,,506.0,10.0,2%,516.0,05-06-2020,Florida COVID-19 Data 05-06-2020.txt,,,,0.0,0.0
Holmes,,,512.0,10.0,2%,522.0,05-07-2020,Florida COVID-19 Data 05-07-2020.txt,,,,6.0,0.0
Holmes,,,515.0,10.0,2%,525.0,05-08-2020,Florida COVID-19 Data 05-08-2020.txt,,,,3.0,0.0
Holmes,,,517.0,10.0,2%,527.0,05-09-2020,Florida COVID-19 Data 05-09-2020.txt,,,,2.0,0.0
Holmes,,,521.0,10.0,2%,531.0,05-10-2020,Florida COVID-19 Data 05-10-2020.txt,,,,4.0,0.0
Holmes,,,527.0,10.0,2%,537.0,05-11-2020,Florida COVID-19 Data 05-11-2020.txt,,,,6.0,0.0
Holmes,,,538.0,10.0,2%,548.0,05-12-2020,Florida COVID-19 Data 05-12-2020.txt,,,,11.0,0.0
Holmes,,,538.0,10.0,2%,548.0,05-13-2020,Florida COVID-19 Data 05-13-2020.txt,,,,0.0,0.0
Holmes,,,550.0,10.0,2%,560.0,05-14-2020,Florida COVID-19 Data 05-14-2020.txt,,,,12.0,0.0
Holmes,,,551.0,11.0,2%,562.0,05-15-2020,Florida COVID-19 Data 05-15-2020.txt,,,,1.0,1.0
Holmes,,,555.0,10.0,2%,565.0,05-16-2020,Florida COVID-19 Data 05-16-2020.txt,,,,4.0,-1.0
Holmes,,1.0,557.0,10.0,2%,568.0,05-17-2020,Florida COVID-19 Data 05-17-2020.txt,,,,2.0,0.0
Holmes,,1.0,569.0,12.0,2%,582.0,05-18-2020,Florida COVID-19 Data 05-18-2020.txt,,,,12.0,2.0
Holmes,,1.0,576.0,10.0,2%,587.0,05-19-2020,Florida COVID-19 Data 05-19-2020.txt,,,,7.0,-2.0
Holmes,,1.0,588.0,11.0,2%,600.0,05-20-2020,Florida COVID-19 Data 05-20-2020.txt,,,,12.0,1.0
Holmes,,1.0,690.0,16.0,2%,707.0,05-21-2020,Florida COVID-19 Data 05-21-2020.txt,,,,102.0,5.0
Holmes,,1.0,706.0,14.0,2%,721.0,05-23-2020,Florida COVID-19 Data 05-23-2020.txt,,,,16.0,-2.0
Holmes,,1.0,716.0,14.0,2%,731.0,05-24-2020,Florida COVID-19 Data 05-24-2020.txt,,,,10.0,0.0
Holmes,,1.0,737.0,14.0,2%,752.0,05-25-2020,Florida COVID-19 Data 05-25-2020.txt,,,,21.0,0.0
Holmes,,1.0,747.0,18.0,2%,766.0,05-26-2020,Florida COVID-19 Data 05-26-2020.txt,,,,10.0,4.0
Holmes,,1.0,755.0,18.0,2%,774.0,05-27-2020,Florida COVID-19 Data 05-27-2020.txt,,,,8.0,0.0
Holmes,,1.0,769.0,18.0,2%,788.0,05-28-2020,Florida COVID-19 Data 05-28-2020.txt,,,,14.0,0.0
Holmes,,,789.0,19.0,2%,808.0,05-29-2020,Florida COVID-19 Data 05-29-2020.txt,,,,20.0,1.0
Holmes,,,794.0,19.0,2%,813.0,05-30-2020,Florida COVID-19 Data 05-30-2020.txt,,,,5.0,0.0
Holmes,,,813.0,19.0,2%,832.0,05-31-2020,Florida COVID-19 Data 05-31-2020.txt,,,,19.0,0.0
Holmes,,,824.0,19.0,2%,843.0,06-01-2020,Florida COVID-19 Data 06-01-2020.txt,,,,11.0,0.0
Indian River,,,6.0,0.0,0%,,03-16-2020,Florida COVID-19 Data 03-16-2020.txt,,12.0,6.0,,
Indian River,,,29.0,3.0,9%,32.0,03-20-2020,Florida COVID-19 Data 03-20-2020.txt,9.0,,,23.0,3.0
Indian River,,0.0,47.0,5.0,10%,52.0,03-21-2020,Florida COVID-19 Data 03-21-2020.txt,9.0,,,18.0,2.0
Indian River,,0.0,61.0,8.0,12%,69.0,03-22-2020,Florida COVID-19 Data 03-22-2020.txt,4.0,,,14.0,3.0
Indian River,,0.0,83.0,10.0,11%,93.0,03-23-2020,Florida COVID-19 Data 03-23-2020.txt,6.0,,,22.0,2.0
Indian River,,,89.0,12.0,12%,101.0,03-24-2020,Florida COVID-19 Data 03-24-2020.txt,6.0,,,6.0,2.0
Indian River,,0.0,120.0,12.0,9%,132.0,03-25-2020,Florida COVID-19 Data 03-25-2020.txt,8.0,,,31.0,0.0
Indian River,,0.0,145.0,14.0,9%,159.0,03-26-2020,Florida COVID-19 Data 03-26-2020.txt,16.0,,,25.0,2.0
Indian River,14.0,0.0,178.0,15.0,8%,193.0,03-27-2020,Florida COVID-19 Data 03-27-2020.txt,,,,33.0,1.0
Indian River,7.0,0.0,199.0,16.0,7%,215.0,03-28-2020,Florida COVID-19 Data 03-28-2020.txt,,,,21.0,1.0
Indian River,4.0,0.0,218.0,20.0,8%,238.0,03-29-2020,Florida COVID-19 Data 03-29-2020.txt,,,,19.0,4.0
Indian River,7.0,0.0,229.0,25.0,10%,254.0,03-30-2020,Florida COVID-19 Data 03-30-2020.txt,,,,11.0,5.0
Indian River,7.0,0.0,302.0,33.0,10%,335.0,03-31-2020,Florida COVID-19 Data 03-31-2020.txt,,,,73.0,8.0
Indian River,7.0,0.0,324.0,33.0,9%,357.0,04-01-2020,Florida COVID-19 Data 04-01-2020.txt,,,,22.0,0.0
Indian River,15.0,0.0,370.0,41.0,10%,411.0,04-02-2020,Florida COVID-19 Data 04-02-2020.txt,,,,46.0,8.0
Indian River,16.0,0.0,485.0,47.0,9%,532.0,04-03-2020,Florida COVID-19 Data 04-03-2020.txt,,,,115.0,6.0
Indian River,16.0,0.0,515.0,50.0,9%,565.0,04-04-2020,Florida COVID-19 Data 04-04-2020.txt,,,,30.0,3.0
Indian River,15.0,0.0,566.0,55.0,9%,621.0,04-05-2020,Florida COVID-19 Data 04-05-2020.txt,,,,51.0,5.0
Indian River,19.0,0.0,612.0,60.0,9%,672.0,04-06-2020,Florida COVID-19 Data 04-06-2020.txt,,,,46.0,5.0
Indian River,23.0,0.0,709.0,62.0,8%,771.0,04-07-2020,Florida COVID-19 Data 04-07-2020.txt,,,,97.0,2.0
Indian River,31.0,0.0,808.0,68.0,8%,876.0,04-09-2020,Florida COVID-19 Data 04-09-2020.txt,,,,99.0,6.0
Indian River,40.0,0.0,826.0,70.0,8%,896.0,04-10-2020,Florida COVID-19 Data 04-10-2020.txt,,,,18.0,2.0
Indian River,44.0,,893.0,72.0,7%,965.0,04-11-2020,Florida COVID-19 Data 04-11-2020.txt,,,,67.0,2.0
Indian River,42.0,,898.0,74.0,8%,972.0,04-12-2020,Florida COVID-19 Data 04-12-2020.txt,,,,5.0,2.0
Indian River,44.0,1.0,1016.0,77.0,7%,1094.0,04-13-2020,Florida COVID-19 Data 04-13-2020.txt,,,,118.0,3.0
Indian River,51.0,1.0,1032.0,77.0,7%,1110.0,04-14-2020,Florida COVID-19 Data 04-14-2020.txt,,,,16.0,0.0
Indian River,63.0,1.0,1041.0,77.0,7%,1119.0,04-15-2020,Florida COVID-19 Data 04-15-2020.txt,,,,9.0,0.0
Indian River,60.0,,1063.0,81.0,7%,1144.0,04-16-2020,Florida COVID-19 Data 04-16-2020.txt,,,,22.0,4.0
Indian River,64.0,,1145.0,85.0,7%,1230.0,04-17-2020,Florida COVID-19 Data 04-17-2020.txt,,,,82.0,4.0
Indian River,62.0,,1157.0,83.0,7%,1240.0,04-18-2020,Florida COVID-19 Data 04-18-2020.txt,,,,12.0,-2.0
Indian River,59.0,,1197.0,84.0,7%,1281.0,04-19-2020,Florida COVID-19 Data 04-19-2020.txt,,,,40.0,1.0
Indian River,59.0,1.0,1258.0,85.0,6%,1344.0,04-20-2020,Florida COVID-19 Data 04-20-2020.txt,,,,61.0,1.0
Indian River,63.0,1.0,1271.0,85.0,6%,1357.0,04-21-2020,Florida COVID-19 Data 04-21-2020.txt,,,,13.0,0.0
Indian River,67.0,1.0,1295.0,85.0,6%,1381.0,04-22-2020,Florida COVID-19 Data 04-22-2020.txt,,,,24.0,0.0
Indian River,68.0,,1299.0,86.0,6%,1385.0,04-23-2020,Florida COVID-19 Data 04-23-2020.txt,,,,4.0,1.0
Indian River,71.0,,1370.0,89.0,6%,1459.0,04-24-2020,Florida COVID-19 Data 04-24-2020.txt,,,,71.0,3.0
Indian River,61.0,,1451.0,89.0,6%,1540.0,04-25-2020,Florida COVID-19 Data 04-25-2020.txt,,,,81.0,0.0
Indian River,49.0,,1498.0,89.0,6%,1587.0,04-26-2020,Florida COVID-19 Data 04-26-2020.txt,,,,47.0,0.0
Indian River,48.0,,1557.0,90.0,5%,1647.0,04-27-2020,Florida COVID-19 Data 04-27-2020.txt,,,,59.0,1.0
Indian River,49.0,,1612.0,90.0,5%,1702.0,04-28-2020,Florida COVID-19 Data 04-28-2020.txt,,,,55.0,0.0
Indian River,47.0,,1645.0,90.0,5%,1735.0,04-29-2020,Florida COVID-19 Data 04-29-2020.txt,,,,33.0,0.0
Indian River,47.0,,1678.0,90.0,5%,1768.0,04-30-2020,Florida COVID-19 Data 04-30-2020.txt,,,,33.0,0.0
Indian River,53.0,,1746.0,91.0,5%,1837.0,05-01-2020,Florida COVID-19 Data 05-01-2020.txt,,,,68.0,1.0
Indian River,58.0,,1817.0,92.0,5%,1909.0,05-02-2020,Florida COVID-19 Data 05-02-2020.txt,,,,71.0,1.0
Indian River,51.0,,1861.0,97.0,5%,1958.0,05-03-2020,Florida COVID-19 Data 05-03-2020.txt,,,,44.0,5.0
Indian River,51.0,,1944.0,99.0,5%,2043.0,05-05-2020,Florida COVID-19 Data 05-05-2020.txt,,,,83.0,2.0
Indian River,50.0,,1963.0,99.0,5%,2062.0,05-06-2020,Florida COVID-19 Data 05-06-2020.txt,,,,19.0,0.0
Indian River,51.0,,2046.0,99.0,5%,2145.0,05-07-2020,Florida COVID-19 Data 05-07-2020.txt,,,,83.0,0.0
Indian River,54.0,,2100.0,100.0,5%,2200.0,05-08-2020,Florida COVID-19 Data 05-08-2020.txt,,,,54.0,1.0
Indian River,56.0,,2151.0,100.0,4%,2251.0,05-09-2020,Florida COVID-19 Data 05-09-2020.txt,,,,51.0,0.0
Indian River,60.0,,2189.0,100.0,4%,2289.0,05-10-2020,Florida COVID-19 Data 05-10-2020.txt,,,,38.0,0.0
Indian River,60.0,,2243.0,100.0,4%,2343.0,05-11-2020,Florida COVID-19 Data 05-11-2020.txt,,,,54.0,0.0
Indian River,60.0,,2301.0,102.0,4%,2403.0,05-12-2020,Florida COVID-19 Data 05-12-2020.txt,,,,58.0,2.0
Indian River,63.0,,2354.0,102.0,4%,2456.0,05-13-2020,Florida COVID-19 Data 05-13-2020.txt,,,,53.0,0.0
Indian River,61.0,,2742.0,103.0,4%,2845.0,05-14-2020,Florida COVID-19 Data 05-14-2020.txt,,,,388.0,1.0
Indian River,61.0,,2805.0,104.0,4%,2909.0,05-15-2020,Florida COVID-19 Data 05-15-2020.txt,,,,63.0,1.0
Indian River,65.0,,2866.0,104.0,4%,2970.0,05-16-2020,Florida COVID-19 Data 05-16-2020.txt,,,,61.0,0.0
Indian River,56.0,1.0,2917.0,106.0,4%,3024.0,05-17-2020,Florida COVID-19 Data 05-17-2020.txt,,,,51.0,2.0
Indian River,55.0,1.0,3005.0,106.0,3%,3112.0,05-18-2020,Florida COVID-19 Data 05-18-2020.txt,,,,88.0,0.0
Indian River,67.0,1.0,3116.0,108.0,3%,3225.0,05-19-2020,Florida COVID-19 Data 05-19-2020.txt,,,,111.0,2.0
Indian River,56.0,1.0,3211.0,108.0,3%,3320.0,05-20-2020,Florida COVID-19 Data 05-20-2020.txt,,,,95.0,0.0
Indian River,51.0,1.0,4470.0,112.0,2%,4583.0,05-21-2020,Florida COVID-19 Data 05-21-2020.txt,,,,1259.0,4.0
Indian River,51.0,1.0,4665.0,113.0,2%,4779.0,05-23-2020,Florida COVID-19 Data 05-23-2020.txt,,,,195.0,1.0
Indian River,56.0,1.0,4705.0,116.0,2%,4822.0,05-24-2020,Florida COVID-19 Data 05-24-2020.txt,,,,40.0,3.0
Indian River,54.0,1.0,4836.0,117.0,2%,4954.0,05-25-2020,Florida COVID-19 Data 05-25-2020.txt,,,,131.0,1.0
Indian River,53.0,1.0,4929.0,119.0,2%,5049.0,05-26-2020,Florida COVID-19 Data 05-26-2020.txt,,,,93.0,2.0
Indian River,50.0,1.0,4952.0,119.0,2%,5072.0,05-27-2020,Florida COVID-19 Data 05-27-2020.txt,,,,23.0,0.0
Indian River,61.0,1.0,5199.0,120.0,2%,5320.0,05-28-2020,Florida COVID-19 Data 05-28-2020.txt,,,,247.0,1.0
Indian River,56.0,,5332.0,122.0,2%,5454.0,05-29-2020,Florida COVID-19 Data 05-29-2020.txt,,,,133.0,2.0
Indian River,49.0,,5375.0,126.0,2%,5501.0,05-30-2020,Florida COVID-19 Data 05-30-2020.txt,,,,43.0,4.0
Indian River,47.0,,5532.0,130.0,2%,5662.0,05-31-2020,Florida COVID-19 Data 05-31-2020.txt,,,,157.0,4.0
Indian River,31.0,,5723.0,133.0,2%,5856.0,06-01-2020,Florida COVID-19 Data 06-01-2020.txt,,,,191.0,3.0
Jackson,,,1.0,0.0,0%,,03-16-2020,Florida COVID-19 Data 03-16-2020.txt,,3.0,2.0,,
Jackson,,,7.0,1.0,13%,8.0,03-20-2020,Florida COVID-19 Data 03-20-2020.txt,7.0,,,6.0,1.0
Jackson,,0.0,9.0,1.0,10%,10.0,03-21-2020,Florida COVID-19 Data 03-21-2020.txt,8.0,,,2.0,0.0
Jackson,,0.0,15.0,1.0,6%,16.0,03-22-2020,Florida COVID-19 Data 03-22-2020.txt,4.0,,,6.0,0.0
Jackson,,0.0,19.0,1.0,5%,20.0,03-23-2020,Florida COVID-19 Data 03-23-2020.txt,6.0,,,4.0,0.0
Jackson,,,23.0,1.0,4%,24.0,03-24-2020,Florida COVID-19 Data 03-24-2020.txt,7.0,,,4.0,0.0
Jackson,,0.0,39.0,1.0,3%,40.0,03-25-2020,Florida COVID-19 Data 03-25-2020.txt,2.0,,,16.0,0.0
Jackson,,0.0,46.0,1.0,2%,47.0,03-26-2020,Florida COVID-19 Data 03-26-2020.txt,1.0,,,7.0,0.0
Jackson,7.0,0.0,56.0,1.0,2%,57.0,03-27-2020,Florida COVID-19 Data 03-27-2020.txt,,,,10.0,0.0
Jackson,7.0,0.0,60.0,1.0,2%,61.0,03-28-2020,Florida COVID-19 Data 03-28-2020.txt,,,,4.0,0.0
Jackson,3.0,0.0,67.0,2.0,3%,69.0,03-29-2020,Florida COVID-19 Data 03-29-2020.txt,,,,7.0,1.0
Jackson,8.0,0.0,71.0,2.0,3%,73.0,03-30-2020,Florida COVID-19 Data 03-30-2020.txt,,,,4.0,0.0
Jackson,14.0,0.0,73.0,2.0,3%,75.0,03-31-2020,Florida COVID-19 Data 03-31-2020.txt,,,,2.0,0.0
Jackson,14.0,0.0,73.0,2.0,3%,75.0,04-01-2020,Florida COVID-19 Data 04-01-2020.txt,,,,0.0,0.0
Jackson,11.0,0.0,81.0,4.0,5%,85.0,04-02-2020,Florida COVID-19 Data 04-02-2020.txt,,,,8.0,2.0
Jackson,4.0,0.0,93.0,4.0,4%,97.0,04-03-2020,Florida COVID-19 Data 04-03-2020.txt,,,,12.0,0.0
Jackson,4.0,0.0,104.0,4.0,4%,108.0,04-04-2020,Florida COVID-19 Data 04-04-2020.txt,,,,11.0,0.0
Jackson,1.0,0.0,108.0,4.0,4%,112.0,04-05-2020,Florida COVID-19 Data 04-05-2020.txt,,,,4.0,0.0
Jackson,1.0,0.0,120.0,4.0,3%,124.0,04-06-2020,Florida COVID-19 Data 04-06-2020.txt,,,,12.0,0.0
Jackson,1.0,0.0,138.0,4.0,3%,142.0,04-07-2020,Florida COVID-19 Data 04-07-2020.txt,,,,18.0,0.0
Jackson,0.0,0.0,157.0,5.0,3%,162.0,04-09-2020,Florida COVID-19 Data 04-09-2020.txt,,,,19.0,1.0
Jackson,0.0,0.0,172.0,5.0,3%,177.0,04-10-2020,Florida COVID-19 Data 04-10-2020.txt,,,,15.0,0.0
Jackson,,,177.0,6.0,3%,183.0,04-11-2020,Florida COVID-19 Data 04-11-2020.txt,,,,5.0,1.0
Jackson,,,182.0,6.0,3%,188.0,04-12-2020,Florida COVID-19 Data 04-12-2020.txt,,,,5.0,0.0
Jackson,,,198.0,6.0,3%,204.0,04-13-2020,Florida COVID-19 Data 04-13-2020.txt,,,,16.0,0.0
Jackson,,,203.0,6.0,3%,209.0,04-14-2020,Florida COVID-19 Data 04-14-2020.txt,,,,5.0,0.0
Jackson,,,206.0,6.0,3%,212.0,04-15-2020,Florida COVID-19 Data 04-15-2020.txt,,,,3.0,0.0
Jackson,,,210.0,6.0,3%,216.0,04-16-2020,Florida COVID-19 Data 04-16-2020.txt,,,,4.0,0.0
Jackson,,,218.0,8.0,4%,226.0,04-17-2020,Florida COVID-19 Data 04-17-2020.txt,,,,8.0,2.0
Jackson,,,233.0,8.0,3%,241.0,04-18-2020,Florida COVID-19 Data 04-18-2020.txt,,,,15.0,0.0
Jackson,,,260.0,8.0,3%,268.0,04-19-2020,Florida COVID-19 Data 04-19-2020.txt,,,,27.0,0.0
Jackson,,,279.0,9.0,3%,288.0,04-20-2020,Florida COVID-19 Data 04-20-2020.txt,,,,19.0,1.0
Jackson,,,302.0,10.0,3%,312.0,04-21-2020,Florida COVID-19 Data 04-21-2020.txt,,,,23.0,1.0
Jackson,,,319.0,11.0,3%,330.0,04-22-2020,Florida COVID-19 Data 04-22-2020.txt,,,,17.0,1.0
Jackson,,,319.0,11.0,3%,330.0,04-23-2020,Florida COVID-19 Data 04-23-2020.txt,,,,0.0,0.0
Jackson,,,355.0,13.0,4%,368.0,04-24-2020,Florida COVID-19 Data 04-24-2020.txt,,,,36.0,2.0
Jackson,,,375.0,13.0,3%,388.0,04-25-2020,Florida COVID-19 Data 04-25-2020.txt,,,,20.0,0.0
Jackson,,,379.0,13.0,3%,392.0,04-26-2020,Florida COVID-19 Data 04-26-2020.txt,,,,4.0,0.0
Jackson,,,385.0,13.0,3%,398.0,04-27-2020,Florida COVID-19 Data 04-27-2020.txt,,,,6.0,0.0
Jackson,,,386.0,13.0,3%,399.0,04-28-2020,Florida COVID-19 Data 04-28-2020.txt,,,,1.0,0.0
Jackson,,,390.0,14.0,3%,404.0,04-29-2020,Florida COVID-19 Data 04-29-2020.txt,,,,4.0,1.0
Jackson,,,394.0,14.0,3%,408.0,04-30-2020,Florida COVID-19 Data 04-30-2020.txt,,,,4.0,0.0
Jackson,,,445.0,14.0,3%,459.0,05-01-2020,Florida COVID-19 Data 05-01-2020.txt,,,,51.0,0.0
Jackson,,,469.0,14.0,3%,483.0,05-02-2020,Florida COVID-19 Data 05-02-2020.txt,,,,24.0,0.0
Jackson,,,494.0,15.0,3%,509.0,05-03-2020,Florida COVID-19 Data 05-03-2020.txt,,,,25.0,1.0
Jackson,,,507.0,15.0,3%,522.0,05-04-2020,Florida COVID-19 Data 05-04-2020.txt,,,,13.0,0.0
Jackson,,,525.0,15.0,3%,540.0,05-05-2020,Florida COVID-19 Data 05-05-2020.txt,,,,18.0,0.0
Jackson,,,528.0,23.0,4%,551.0,05-06-2020,Florida COVID-19 Data 05-06-2020.txt,,,,3.0,8.0
